captured_at,sport,year,week,event_id,play_id,period,clock,play_text,down,distance,possession,yard_line,score_margin,home,away,home_score,away_score,home_win_prob,away_win_prob,home_pass_yds,home_rush_yds,home_total_yds,away_pass_yds,away_rush_yds,away_total_yds,market_type,market,selection,player,line,book_id,book_price,model_projection,model_price,model_prob,actual_result,actual_stat,bet_result,expected_roi_pct,pregame_line,pregame_book_price,pregame_projection,pregame_capture_at,pregame_capture_type
2026-09-20T19:22:51.890725+00:00,nfl,2026,2,401872936,4018729361,1,15:00,GAME,1,10,NYJ 19,19,0,New York Jets,Green Bay Packers,0,0,74.9,25.1,146.0,52.0,198.0,61.0,40.0,101.0,game,Spread,Green Bay Packers,,-4.5,novig,952,—,—,,0,,miss,,,,—,,
2026-09-20T19:22:51.890725+00:00,nfl,2026,2,401872936,4018729361,1,15:00,GAME,1,10,NYJ 19,19,0,New York Jets,Green Bay Packers,0,0,74.9,25.1,146.0,52.0,198.0,61.0,40.0,101.0,game,Spread,New York Jets,,4.5,polymarket,-1329,—,—,,0,,hit,,,,—,,
2026-09-20T19:22:51.890725+00:00,nfl,2026,2,401872936,4018729361,1,15:00,GAME,1,10,NYJ 19,19,0,New York Jets,Green Bay Packers,0,0,74.9,25.1,146.0,52.0,198.0,61.0,40.0,101.0,game,Total,Over,,32.5,polymarket,-105,—,—,,0.0,,miss,,,,—,,
2026-09-20T19:22:51.890725+00:00,nfl,2026,2,401872936,4018729361,1,15:00,GAME,1,10,NYJ 19,19,0,New York Jets,Green Bay Packers,0,0,74.9,25.1,146.0,52.0,198.0,61.0,40.0,101.0,game,Total,Under,,32.5,polymarket,-105,—,—,,0.0,,hit,,,,—,,
2026-09-20T19:22:51.890725+00:00,nfl,2026,2,401872936,4018729361,1,15:00,GAME,1,10,NYJ 19,19,0,New York Jets,Green Bay Packers,0,0,74.9,25.1,146.0,52.0,198.0,61.0,40.0,101.0,game,ML,Green Bay Packers,,,novig,300,—,—,,Loss,,miss,,,,—,,
2026-09-20T19:22:51.890725+00:00,nfl,2026,2,401872936,4018729361,1,15:00,GAME,1,10,NYJ 19,19,0,New York Jets,Green Bay Packers,0,0,74.9,25.1,146.0,52.0,198.0,61.0,40.0,101.0,game,ML,New York Jets,,,polymarket,-301,—,—,,Loss,,miss,,,,—,,
2026-09-20T19:22:51.890725+00:00,nfl,2026,2,401872936,40187293640,1,15:00,J.Sanders kicks 61 yards from NYJ 35 to GB 4. S.Moore to GB 29 for 25 yards (T.Reeder; B.McGregor).,1,10,NYJ 19,35,0,New York Jets,Green Bay Packers,0,0,74.9,25.1,146.0,52.0,198.0,61.0,40.0,101.0,game,Spread,Green Bay Packers,,-4.5,novig,952,—,—,,0,,miss,,,,—,,
2026-09-20T19:22:51.890725+00:00,nfl,2026,2,401872936,40187293640,1,15:00,J.Sanders kicks 61 yards from NYJ 35 to GB 4. S.Moore to GB 29 for 25 yards (T.Reeder; B.McGregor).,1,10,NYJ 19,35,0,New York Jets,Green Bay Packers,0,0,74.9,25.1,146.0,52.0,198.0,61.0,40.0,101.0,game,Spread,New York Jets,,4.5,polymarket,-1329,—,—,,0,,hit,,,,—,,
2026-09-20T19:22:51.890725+00:00,nfl,2026,2,401872936,40187293640,1,15:00,J.Sanders kicks 61 yards from NYJ 35 to GB 4. S.Moore to GB 29 for 25 yards (T.Reeder; B.McGregor).,1,10,NYJ 19,35,0,New York Jets,Green Bay Packers,0,0,74.9,25.1,146.0,52.0,198.0,61.0,40.0,101.0,game,Total,Over,,32.5,polymarket,-105,—,—,,0.0,,miss,,,,—,,
2026-09-20T19:22:51.890725+00:00,nfl,2026,2,401872936,40187293640,1,15:00,J.Sanders kicks 61 yards from NYJ 35 to GB 4. S.Moore to GB 29 for 25 yards (T.Reeder; B.McGregor).,1,10,NYJ 19,35,0,New York Jets,Green Bay Packers,0,0,74.9,25.1,146.0,52.0,198.0,61.0,40.0,101.0,game,Total,Under,,32.5,polymarket,-105,—,—,,0.0,,hit,,,,—,,
