captured_at,sport,year,week,event_id,play_id,period,clock,play_text,down,distance,possession,yard_line,score_margin,home,away,home_score,away_score,home_win_prob,away_win_prob,home_pass_yds,home_rush_yds,home_total_yds,away_pass_yds,away_rush_yds,away_total_yds,market_type,market,selection,player,line,book_id,book_price,model_projection,model_price,model_prob,actual_result,actual_stat,bet_result,expected_roi_pct,pregame_line,pregame_book_price,pregame_projection,pregame_capture_at,pregame_capture_type
2026-09-20T19:22:51.890725+00:00,nfl,2026,2,401872934,4018729341,1,15:00,GAME,3,11,CIN 27,73,0,Houston Texans,Cincinnati Bengals,0,0,9.5,90.5,227.0,61.0,288.0,162.0,59.0,221.0,game,Spread,Cincinnati Bengals,,-9.5,polymarketus,-105,—,—,,0,,miss,,,,—,,
2026-09-20T19:22:51.890725+00:00,nfl,2026,2,401872934,4018729341,1,15:00,GAME,3,11,CIN 27,73,0,Houston Texans,Cincinnati Bengals,0,0,9.5,90.5,227.0,61.0,288.0,162.0,59.0,221.0,game,Spread,Houston Texans,,9.5,polymarketus,-109,—,—,,0,,hit,,,,—,,
2026-09-20T19:22:51.890725+00:00,nfl,2026,2,401872934,4018729341,1,15:00,GAME,3,11,CIN 27,73,0,Houston Texans,Cincinnati Bengals,0,0,9.5,90.5,227.0,61.0,288.0,162.0,59.0,221.0,game,Total,Over,,35.5,polymarket,104,—,—,,0.0,,miss,,,,—,,
2026-09-20T19:22:51.890725+00:00,nfl,2026,2,401872934,4018729341,1,15:00,GAME,3,11,CIN 27,73,0,Houston Texans,Cincinnati Bengals,0,0,9.5,90.5,227.0,61.0,288.0,162.0,59.0,221.0,game,Total,Under,,35.5,polymarket,-123,—,—,,0.0,,hit,,,,—,,
2026-09-20T19:22:51.890725+00:00,nfl,2026,2,401872934,4018729341,1,15:00,GAME,3,11,CIN 27,73,0,Houston Texans,Cincinnati Bengals,0,0,9.5,90.5,227.0,61.0,288.0,162.0,59.0,221.0,game,ML,Cincinnati Bengals,,,polymarketus,1666,—,—,,Loss,,miss,,,,—,,
2026-09-20T19:22:51.890725+00:00,nfl,2026,2,401872934,4018729341,1,15:00,GAME,3,11,CIN 27,73,0,Houston Texans,Cincinnati Bengals,0,0,9.5,90.5,227.0,61.0,288.0,162.0,59.0,221.0,game,ML,Houston Texans,,,polymarket,809,—,—,,Loss,,miss,,,,—,,
2026-09-20T19:22:51.890725+00:00,nfl,2026,2,401872934,40187293440,1,15:00,K.Fairbairn kicks 64 yards from HST 35 to CIN 1. D.Meyers to CIN 41 for 40 yards (K.Fairbairn).,3,11,CIN 27,35,0,Houston Texans,Cincinnati Bengals,0,0,9.5,90.5,227.0,61.0,288.0,162.0,59.0,221.0,game,Spread,Cincinnati Bengals,,-9.5,polymarketus,-105,—,—,,0,,miss,,,,—,,
2026-09-20T19:22:51.890725+00:00,nfl,2026,2,401872934,40187293440,1,15:00,K.Fairbairn kicks 64 yards from HST 35 to CIN 1. D.Meyers to CIN 41 for 40 yards (K.Fairbairn).,3,11,CIN 27,35,0,Houston Texans,Cincinnati Bengals,0,0,9.5,90.5,227.0,61.0,288.0,162.0,59.0,221.0,game,Spread,Houston Texans,,9.5,polymarketus,-109,—,—,,0,,hit,,,,—,,
2026-09-20T19:22:51.890725+00:00,nfl,2026,2,401872934,40187293440,1,15:00,K.Fairbairn kicks 64 yards from HST 35 to CIN 1. D.Meyers to CIN 41 for 40 yards (K.Fairbairn).,3,11,CIN 27,35,0,Houston Texans,Cincinnati Bengals,0,0,9.5,90.5,227.0,61.0,288.0,162.0,59.0,221.0,game,Total,Over,,35.5,polymarket,104,—,—,,0.0,,miss,,,,—,,
2026-09-20T19:22:51.890725+00:00,nfl,2026,2,401872934,40187293440,1,15:00,K.Fairbairn kicks 64 yards from HST 35 to CIN 1. D.Meyers to CIN 41 for 40 yards (K.Fairbairn).,3,11,CIN 27,35,0,Houston Texans,Cincinnati Bengals,0,0,9.5,90.5,227.0,61.0,288.0,162.0,59.0,221.0,game,Total,Under,,35.5,polymarket,-123,—,—,,0.0,,hit,,,,—,,
