captured_at,sport,year,week,event_id,play_id,period,clock,play_text,down,distance,possession,yard_line,score_margin,home,away,home_score,away_score,home_win_prob,away_win_prob,home_pass_yds,home_rush_yds,home_total_yds,away_pass_yds,away_rush_yds,away_total_yds,market_type,market,selection,player,line,book_id,book_price,model_projection,model_price,model_prob,actual_result,actual_stat,bet_result,expected_roi_pct,pregame_line,pregame_book_price,pregame_projection,pregame_capture_at,pregame_capture_type
2026-09-20T19:22:51.890725+00:00,nfl,2026,2,401872935,4018729351,1,15:00,GAME,3,8,,31,0,Tampa Bay Buccaneers,Cleveland Browns,0,0,66.7,33.3,87.0,114.0,201.0,152.0,33.0,185.0,game,Spread,Cleveland Browns,,8.5,polymarketus,-1012,—,—,,0,,hit,,,,—,,
2026-09-20T19:22:51.890725+00:00,nfl,2026,2,401872935,4018729351,1,15:00,GAME,3,8,,31,0,Tampa Bay Buccaneers,Cleveland Browns,0,0,66.7,33.3,87.0,114.0,201.0,152.0,33.0,185.0,game,Spread,Tampa Bay Buccaneers,,-8.5,polymarket,733,—,—,,0,,miss,,,,—,,
2026-09-20T19:22:51.890725+00:00,nfl,2026,2,401872935,4018729351,1,15:00,GAME,3,8,,31,0,Tampa Bay Buccaneers,Cleveland Browns,0,0,66.7,33.3,87.0,114.0,201.0,152.0,33.0,185.0,game,Total,Over,,42.5,betfair,109,—,—,,0.0,,miss,,,,—,,
2026-09-20T19:22:51.890725+00:00,nfl,2026,2,401872935,4018729351,1,15:00,GAME,3,8,,31,0,Tampa Bay Buccaneers,Cleveland Browns,0,0,66.7,33.3,87.0,114.0,201.0,152.0,33.0,185.0,game,Total,Under,,42.5,betfair,-130,—,—,,0.0,,hit,,,,—,,
2026-09-20T19:22:51.890725+00:00,nfl,2026,2,401872935,4018729351,1,15:00,GAME,3,8,,31,0,Tampa Bay Buccaneers,Cleveland Browns,0,0,66.7,33.3,87.0,114.0,201.0,152.0,33.0,185.0,game,ML,Tampa Bay Buccaneers,,,polymarket,-195,—,—,,Loss,,miss,,,,—,,
2026-09-20T19:22:51.890725+00:00,nfl,2026,2,401872935,40187293540,1,15:00,C.McLaughlin kicks 60 yards from TB 35 to CLV 5. M.Corley to CLV 33 for 28 yards (K.Johnson).,3,8,,35,0,Tampa Bay Buccaneers,Cleveland Browns,0,0,66.7,33.3,87.0,114.0,201.0,152.0,33.0,185.0,game,Spread,Cleveland Browns,,8.5,polymarketus,-1012,—,—,,0,,hit,,,,—,,
2026-09-20T19:22:51.890725+00:00,nfl,2026,2,401872935,40187293540,1,15:00,C.McLaughlin kicks 60 yards from TB 35 to CLV 5. M.Corley to CLV 33 for 28 yards (K.Johnson).,3,8,,35,0,Tampa Bay Buccaneers,Cleveland Browns,0,0,66.7,33.3,87.0,114.0,201.0,152.0,33.0,185.0,game,Spread,Tampa Bay Buccaneers,,-8.5,polymarket,733,—,—,,0,,miss,,,,—,,
2026-09-20T19:22:51.890725+00:00,nfl,2026,2,401872935,40187293540,1,15:00,C.McLaughlin kicks 60 yards from TB 35 to CLV 5. M.Corley to CLV 33 for 28 yards (K.Johnson).,3,8,,35,0,Tampa Bay Buccaneers,Cleveland Browns,0,0,66.7,33.3,87.0,114.0,201.0,152.0,33.0,185.0,game,Total,Over,,42.5,betfair,109,—,—,,0.0,,miss,,,,—,,
2026-09-20T19:22:51.890725+00:00,nfl,2026,2,401872935,40187293540,1,15:00,C.McLaughlin kicks 60 yards from TB 35 to CLV 5. M.Corley to CLV 33 for 28 yards (K.Johnson).,3,8,,35,0,Tampa Bay Buccaneers,Cleveland Browns,0,0,66.7,33.3,87.0,114.0,201.0,152.0,33.0,185.0,game,Total,Under,,42.5,betfair,-130,—,—,,0.0,,hit,,,,—,,
2026-09-20T19:22:51.890725+00:00,nfl,2026,2,401872935,40187293540,1,15:00,C.McLaughlin kicks 60 yards from TB 35 to CLV 5. M.Corley to CLV 33 for 28 yards (K.Johnson).,3,8,,35,0,Tampa Bay Buccaneers,Cleveland Browns,0,0,66.7,33.3,87.0,114.0,201.0,152.0,33.0,185.0,game,ML,Tampa Bay Buccaneers,,,polymarket,-195,—,—,,Loss,,miss,,,,—,,
