captured_at,sport,year,week,event_id,play_id,period,clock,play_text,down,distance,possession,yard_line,score_margin,home,away,home_score,away_score,home_win_prob,away_win_prob,home_pass_yds,home_rush_yds,home_total_yds,away_pass_yds,away_rush_yds,away_total_yds,market_type,market,selection,player,line,book_id,book_price,model_projection,model_price,model_prob,actual_result,actual_stat,bet_result,expected_roi_pct,pregame_line,pregame_book_price,pregame_projection,pregame_capture_at,pregame_capture_type
2026-09-20T19:22:51.890725+00:00,nfl,2026,2,401872939,4018729391,1,15:00,GAME,3,12,PHI 29,71,0,Tennessee Titans,Philadelphia Eagles,0,0,35.6,64.4,116.0,76.0,192.0,168.0,84.0,252.0,game,Spread,Philadelphia Eagles,,-7.5,novig,-109,—,—,,0,,miss,,,,—,,
2026-09-20T19:22:51.890725+00:00,nfl,2026,2,401872939,4018729391,1,15:00,GAME,3,12,PHI 29,71,0,Tennessee Titans,Philadelphia Eagles,0,0,35.6,64.4,116.0,76.0,192.0,168.0,84.0,252.0,game,Spread,Tennessee Titans,,7.5,novig,-1719,—,—,,0,,hit,,,,—,,
2026-09-20T19:22:51.890725+00:00,nfl,2026,2,401872939,4018729391,1,15:00,GAME,3,12,PHI 29,71,0,Tennessee Titans,Philadelphia Eagles,0,0,35.6,64.4,116.0,76.0,192.0,168.0,84.0,252.0,game,Total,Over,,40.5,kalshi,-150,—,—,,0.0,,miss,,,,—,,
2026-09-20T19:22:51.890725+00:00,nfl,2026,2,401872939,4018729391,1,15:00,GAME,3,12,PHI 29,71,0,Tennessee Titans,Philadelphia Eagles,0,0,35.6,64.4,116.0,76.0,192.0,168.0,84.0,252.0,game,Total,Under,,40.5,betfair,137,—,—,,0.0,,hit,,,,—,,
2026-09-20T19:22:51.890725+00:00,nfl,2026,2,401872939,4018729391,1,15:00,GAME,3,12,PHI 29,71,0,Tennessee Titans,Philadelphia Eagles,0,0,35.6,64.4,116.0,76.0,192.0,168.0,84.0,252.0,game,ML,Philadelphia Eagles,,,bet365,-235,—,—,,Loss,,miss,,,,—,,
2026-09-20T19:22:51.890725+00:00,nfl,2026,2,401872939,4018729391,1,15:00,GAME,3,12,PHI 29,71,0,Tennessee Titans,Philadelphia Eagles,0,0,35.6,64.4,116.0,76.0,192.0,168.0,84.0,252.0,game,ML,Tennessee Titans,,,kalshi,257,—,—,,Loss,,miss,,,,—,,
2026-09-20T19:22:51.890725+00:00,nfl,2026,2,401872939,40187293940,1,15:00,J.Elliott kicks 57 yards from PHI 35 to TEN 8. C.Dike to TEN 31 for 23 yards (J.Trotter).,3,12,PHI 29,65,0,Tennessee Titans,Philadelphia Eagles,0,0,35.6,64.4,116.0,76.0,192.0,168.0,84.0,252.0,game,Spread,Philadelphia Eagles,,-7.5,novig,-109,—,—,,0,,miss,,,,—,,
2026-09-20T19:22:51.890725+00:00,nfl,2026,2,401872939,40187293940,1,15:00,J.Elliott kicks 57 yards from PHI 35 to TEN 8. C.Dike to TEN 31 for 23 yards (J.Trotter).,3,12,PHI 29,65,0,Tennessee Titans,Philadelphia Eagles,0,0,35.6,64.4,116.0,76.0,192.0,168.0,84.0,252.0,game,Spread,Tennessee Titans,,7.5,novig,-1719,—,—,,0,,hit,,,,—,,
2026-09-20T19:22:51.890725+00:00,nfl,2026,2,401872939,40187293940,1,15:00,J.Elliott kicks 57 yards from PHI 35 to TEN 8. C.Dike to TEN 31 for 23 yards (J.Trotter).,3,12,PHI 29,65,0,Tennessee Titans,Philadelphia Eagles,0,0,35.6,64.4,116.0,76.0,192.0,168.0,84.0,252.0,game,Total,Over,,40.5,kalshi,-150,—,—,,0.0,,miss,,,,—,,
2026-09-20T19:22:51.890725+00:00,nfl,2026,2,401872939,40187293940,1,15:00,J.Elliott kicks 57 yards from PHI 35 to TEN 8. C.Dike to TEN 31 for 23 yards (J.Trotter).,3,12,PHI 29,65,0,Tennessee Titans,Philadelphia Eagles,0,0,35.6,64.4,116.0,76.0,192.0,168.0,84.0,252.0,game,Total,Under,,40.5,betfair,137,—,—,,0.0,,hit,,,,—,,
